datum;pozicija;sektor_protustranke;podskup_protustranke;instrument;namjena_kredita;izvorno_dospijece;otkazni_rok;pocetno_fiksiranje_kamatne_stope;velicina_kredita;nominalna_kamatna_stopa_novi_posao;nominalna_kamatna_stopa_stanje;efektivna_kamatna_stopa;iznos_novi_posao;iznos_stanje;izvorne_tablice
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_3_DO_5_GODINA;DO_0_25_MIL_EUR;4,96;;;17,16402738;;G3
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_3_DO_5_GODINA;OD_0_25_DO_1_MIL_EUR;3,85;;;11,76421927;;G3
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_3_DO_5_GODINA;VISE_OD_1_MIL_EUR;3,06;;;60,08132933;;G3
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_3_MJESECA_DO_1_GODINE;DO_0_25_MIL_EUR;4,57;;;24,68421752;;G3
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_3_MJESECA_DO_1_GODINE;OD_0_25_DO_1_MIL_EUR;3,76;;;34,20411632;;G3
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_3_MJESECA_DO_1_GODINE;VISE_OD_1_MIL_EUR;2,82;;;82,49307726;;G3
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_5_DO_10_GODINA;DO_0_25_MIL_EUR;4,41;;;6,57366621;;G3
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_5_DO_10_GODINA;OD_0_25_DO_1_MIL_EUR;3,92;;;17,20633116;;G3
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_5_DO_10_GODINA;VISE_OD_1_MIL_EUR;3,36;;;91,62829581;;G3
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;PROMJENJIVA_ILI_DO_3_MJESECA;DO_0_25_MIL_EUR;3,29;;;88,61210846;;G3
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;PROMJENJIVA_ILI_DO_3_MJESECA;OD_0_25_DO_1_MIL_EUR;3,58;;;92,16010945;;G3
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;PROMJENJIVA_ILI_DO_3_MJESECA;VISE_OD_1_MIL_EUR;3,06;;;919,94830607;;G3
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;DO_0_25_MIL_EUR;3,93;;;157,86297333;;G3
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;OD_0_25_DO_1_MIL_EUR;3,72;;;184,47265783;;G3
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;3,24;3,61;;1603,9231965;15941,1802183;G5|G6
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;VISE_OD_1_MIL_EUR;3,09;;;1261,58756534;;G3
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;VISE_OD_10_GODINA;DO_0_25_MIL_EUR;4,44;;;2,97219242;;G3
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;VISE_OD_10_GODINA;OD_0_25_DO_1_MIL_EUR;4,06;;;8,05540918;;G3
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;VISE_OD_10_GODINA;VISE_OD_1_MIL_EUR;3,16;;;76,40165207;;G3
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;VISE_OD_5_GODINA;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;3,52;3,6;;631,82451103;9669,99843058;G5|G6
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI_PO_KREDITNIM_KARTICAMA;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;7,21;;;13,94060718;G3
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;REVOLVING_I_PREKORACENJA;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;4,42;;;824,25104674;G3
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;REVOLVING_PREKORACENJA_I_KARTICE;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;4,39;;;854,18398518;G3
2025-09-30;KREDITI;UKUPNO;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;3,63;4,01;;2371,10859297;40414,22964055;G5|G6
2025-10-31;DEPOZITI;KUCANSTVA;UKUPNO;DEPOZITI_U_OTKAZNOM_ROKU;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;DO_3_MJESECA;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,76;;;1,5;;G1
2025-10-31;DEPOZITI;KUCANSTVA;UKUPNO;DEPOZITI_U_OTKAZNOM_ROKU;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,76;;;1,5;;G1
2025-10-31;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;DO_3_MJESECA;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,69;1,53;;324,45549267;824,86116078;G1|G5
2025-10-31;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;DUGOROCNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,94;1,25;;85,08929303;3398,23030777;G5|G6
2025-10-31;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;KRATKOROCNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,36;1,39;;1100,92339478;6327,38481333;G5|G6
2025-10-31;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;OD_1_DO_2_GODINE;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,66;1,34;;60,55427792;1603,73671047;G1|G5
2025-10-31;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;OD_3_DO_6_MJESECI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,84;1,19;;312,80514425;2119,31791299;G1|G5
2025-10-31;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;OD_6_MJESECI_DO_1_GODINE;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,49;1,48;;463,66275786;3383,20573956;G1|G5
2025-10-31;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,33;1,34;;1186,01268781;9725,6151211;G1|G5
2025-10-31;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;VISE_OD_2_GODINE;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,62;1,18;;24,53501511;1794,4935973;G1|G5
2025-10-31;DEPOZITI;KUCANSTVA;UKUPNO;PREKONOCNI_DEPOZITI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,02;;;30155,24883407;G1
2025-10-31;DEPOZITI;KUCANSTVA;UKUPNO;STEDNI_DEPOZITI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,17;;;1509,31244977;G1
2025-10-31;DEPOZITI;KUCANSTVA;UKUPNO;TRANSAKCIJSKI_RACUNI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,01;;;28645,9363843;G1
2025-10-31;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;DO_3_MJESECA;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,78;1,79;;3390,71371842;2467,41083293;G1|G5
2025-10-31;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;DUGOROCNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;2,14;1,53;;40,0841665;491,02061039;G5|G6
2025-10-31;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;KRATKOROCNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,79;1,85;;3702,07702498;4302,1700364;G5|G6
2025-10-31;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;OD_1_DO_2_GODINE;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;3,69;1,44;;12,99867098;178,7520207;G1|G5
2025-10-31;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;OD_3_DO_6_MJESECI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,81;1,87;;267,39850449;943,83123341;G1|G5
2025-10-31;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;OD_6_MJESECI_DO_1_GODINE;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,77;1,99;;43,96480207;890,92797006;G1|G5
2025-10-31;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,79;1,82;;3742,16119148;4793,19064679;G1|G5
2025-10-31;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;VISE_OD_2_GODINE;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,39;1,59;;27,08549552;312,26858969;G1|G5
2025-10-31;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;PREKONOCNI_DEPOZITI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,13;;;12657,11203155;G1
2025-10-31;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;STEDNI_DEPOZITI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;1,65;;;803,55158373;G1
2025-10-31;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;TRANSAKCIJSKI_RACUNI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,03;;;11853,56044782;G1
2025-10-31;DEPOZITI;UKUPNO;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,68;1,5;;4928,17387929;14518,80576789;G5|G6
2025-10-31;DEPOZITI;UKUPNO;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,68;1,5;;4928,17387929;14518,80576789;G5|G6
2025-10-31;KREDITI;KUCANSTVA;OBRTNICI;KREDITI;OSTALE_NAMJENE;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;5,16;;;29,48711868;;G2
2025-10-31;KREDITI;KUCANSTVA;OBRTNICI;KREDITI;POTROSACKI_I_OSTALI;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;5,16;4,78;;29,48711868;706,77564147;G5|G6
2025-10-31;KREDITI;KUCANSTVA;OBRTNICI;REVOLVING_PREKORACENJA_I_KARTICE;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;5,74;;;43,61772113;G2
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;GOTOVINSKI_NENAMJENSKI;UKUPNO;NIJE_PRIMJENJIVO;FIKSNA_CIJELI_VIJEK;UKUPNO;5,54;;;380,93004344;;G2
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;GOTOVINSKI_NENAMJENSKI;UKUPNO;NIJE_PRIMJENJIVO;OD_1_DO_5_GODINA;UKUPNO;5,66;;;84,28519376;;G2
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;GOTOVINSKI_NENAMJENSKI;UKUPNO;NIJE_PRIMJENJIVO;PROMJENJIVA_ILI_DO_1_GODINE;UKUPNO;5,77;;;5,50537165;;G2
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;GOTOVINSKI_NENAMJENSKI;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;5,53;;5,85;387,27373774;;G2
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;GOTOVINSKI_NENAMJENSKI;UKUPNO;NIJE_PRIMJENJIVO;VISE_OD_5_GODINA;UKUPNO;5,49;;;297,48317233;;G2
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;OSTALE_NAMJENE;UKUPNO;NIJE_PRIMJENJIVO;OD_1_DO_5_GODINA;UKUPNO;5,49;;;104,88841002;;G2
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;OSTALE_NAMJENE;UKUPNO;NIJE_PRIMJENJIVO;PROMJENJIVA_ILI_DO_1_GODINE;UKUPNO;5,47;;;22,98495287;;G2
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;OSTALE_NAMJENE;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;5,35;;5,67;476,68641042;;G2
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;OSTALE_NAMJENE;UKUPNO;NIJE_PRIMJENJIVO;VISE_OD_5_GODINA;UKUPNO;5,3;;;348,81304753;;G2
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI;UKUPNO;NIJE_PRIMJENJIVO;FIKSNA_CIJELI_VIJEK;UKUPNO;4,98;;;2,14335345;;G2
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI;UKUPNO;NIJE_PRIMJENJIVO;OD_1_DO_5_GODINA;UKUPNO;4,62;;;0,46900825;;G2
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI;UKUPNO;NIJE_PRIMJENJIVO;PROMJENJIVA_ILI_DO_1_GODINE;UKUPNO;4,24;;;0,01094771;;G2
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;4,98;;5,33;2,14905345;;G2
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI;UKUPNO;NIJE_PRIMJENJIVO;VISE_OD_5_GODINA;UKUPNO;5,09;;;1,66909749;;G2
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI_I_OSTALI;DUGOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;5,34;5,65;;465,30724462;11416,42788838;G5|G6
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI_I_OSTALI;KRATKOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;5,45;5,34;;13,52821925;99,47517877;G5|G6
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI_I_OSTALI;OD_1_DO_5_GODINA;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;5,5;5,98;;105,57414402;1841,29681674;G5|G6
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI_I_OSTALI;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;5,35;5,65;;478,83546387;11515,90306715;G5|G6
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI_I_OSTALI;VISE_OD_5_GODINA;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;5,29;5,59;;359,7331006;9575,13107164;G5|G6
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;DUGOROCNO;NIJE_PRIMJENJIVO;FIKSNA_CIJELI_VIJEK;UKUPNO;3,03;;;301,16454735;;G2
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;DUGOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;3,03;3,04;;320,49897259;13207,57927766;G5|G6
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;KRATKOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;;4,95;;;3,0509784;G5
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;OD_1_DO_5_GODINA;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;3,19;3,42;;0,91128981;16,5693881;G5|G6
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;UKUPNO;NIJE_PRIMJENJIVO;FIKSNA_CIJELI_VIJEK;UKUPNO;3,03;;;301,16454735;;G2
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;UKUPNO;NIJE_PRIMJENJIVO;OD_1_DO_5_GODINA;UKUPNO;2,74;;;6,79619954;;G2
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;UKUPNO;NIJE_PRIMJENJIVO;OD_5_DO_10_GODINA;UKUPNO;2,98;;;16,84656963;;G2
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;UKUPNO;NIJE_PRIMJENJIVO;PROMJENJIVA_ILI_DO_1_GODINE;UKUPNO;3,19;;;6,60547093;;G2
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;3,03;3,04;3,37;320,49897259;13210,63025606;G2|G5
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;UKUPNO;NIJE_PRIMJENJIVO;VISE_OD_10_GODINA;UKUPNO;3,03;;;290,25073249;;G2
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;VISE_OD_5_GODINA;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;3,03;3,03;;319,58768278;13191,00988956;G5|G6
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;4,42;4,25;;799,33443646;24726,53332321;G5|G6
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI_PO_KREDITNIM_KARTICAMA;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;3,87;;;534,00780871;G2
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;PREKORACENJA_PO_TRANSAKCIJSKOM_RACUNU;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;5,15;;;718,56605462;G2
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;REVOLVING_KREDITI;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;4,9;;;23,6135697;G2
2025-10-31;KREDITI;KUCANSTVA;UKUPNO;REVOLVING_PREKORACENJA_I_KARTICE;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;4,1;;;1443,96588846;G2
2025-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;DUGOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;3,8;3,63;;770,21485105;14164,83895896;G5|G6
2025-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;KRATKOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;2,97;3,55;;621,07265642;1985,91929347;G5|G6
2025-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;OD_1_DO_5_GODINA;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;3,88;3,69;;311,90935516;4418,4635569;G5|G6
2025-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_1_DO_3_GODINE;DO_0_25_MIL_EUR;4,94;;;21,49437305;;G3
2025-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_1_DO_3_GODINE;OD_0_25_DO_1_MIL_EUR;4,23;;;23,33801325;;G3
2025-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_1_DO_3_GODINE;VISE_OD_1_MIL_EUR;4,43;;;11,2015364;;G3
2025-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_3_DO_5_GODINA;DO_0_25_MIL_EUR;4,93;;;17,94871131;;G3
2025-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_3_DO_5_GODINA;OD_0_25_DO_1_MIL_EUR;3,42;;;12,63835702;;G3
2025-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_3_DO_5_GODINA;VISE_OD_1_MIL_EUR;3,97;;;56,41207023;;G3
2025-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_3_MJESECA_DO_1_GODINE;DO_0_25_MIL_EUR;4,61;;;29,24895788;;G3
2025-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_3_MJESECA_DO_1_GODINE;OD_0_25_DO_1_MIL_EUR;3,87;;;34,53291451;;G3
2025-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_3_MJESECA_DO_1_GODINE;VISE_OD_1_MIL_EUR;2,5;;;44,9536818;;G3
2025-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_5_DO_10_GODINA;DO_0_25_MIL_EUR;4,4;;;6,70117683;;G3
2025-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_5_DO_10_GODINA;OD_0_25_DO_1_MIL_EUR;3,93;;;18,64278332;;G3
2025-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_5_DO_10_GODINA;VISE_OD_1_MIL_EUR;2,94;;;87,60529166;;G3
2025-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;PROMJENJIVA_ILI_DO_3_MJESECA;DO_0_25_MIL_EUR;3,5;;;89,79806379;;G3
2025-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;PROMJENJIVA_ILI_DO_3_MJESECA;OD_0_25_DO_1_MIL_EUR;3,6;;;119,05034704;;G3
2025-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;PROMJENJIVA_ILI_DO_3_MJESECA;VISE_OD_1_MIL_EUR;3,25;;;710,19876175;;G3
2025-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;DO_0_25_MIL_EUR;4,07;;;168,8836747;;G3
2025-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;OD_0_25_DO_1_MIL_EUR;3,76;;;220,61990294;;G3
